category,rating,text,label,date
Sports_and_Outdoors,4,"If you're not familiar, freeze-dried food comes in sealed envelopes (such as in this boxed set) or #10 cans. Out of the package, they are powder or dry chunks of freeze-dried food, which simply means that all of the water has been removed through a special cold process. Freeze-dried foods are prepared for mealtime by the addition of water (usually boiling), and it takes about 15 minutes to prepare a single meal. Broadly, freeze-dried food runs the same quality spectrum as canned or dry boxed foods: Some are quite delicious, while others are only so-so.

Note several important factors: 1. Freeze-dried food is very light, so it will be easy to transport, which may matter in an emergency such as a hurricane. 2. Freeze-dried food requires safe drinking water (boiling hot, in most cases) to reconstitute. 3. Freeze-dried food should be used very soon after the packaging is opened. This makes it difficult to split a single package for use now and later. 4. Unopened, freeze-dried foods are good on the shelf for a time measured in years (often greater than 10 years).

This particular product provides 9 sealed envelopes of food: 3 breakfasts and 6 meals for lunch or dinner, for one person. Notice that some of the envelopes include 2 servings, so technically those envelopes could be shared with another person, depending on appetite. The two types of breakfast (eggs with bacon and biscuits with gravy) are tasty, and we've actually eaten these for ordinary, non-emergency, non-camping breakfast at our house (also try this vendor's Breakfast Skillet product: yum!). The lunch and dinner items vary in quality. My suggestion is that a little extra water be used with any meal containing pasta or noodles, and a little extra time be given for the noodles to soften.

The 3-day box makes a convenient package of emergency food for one person (note that this vendor also offers 4- and 5-day boxes). Keep in mind that a source of hot drinking water will be needed to use this product.  Listed allergens include: egg, milk, wheat and soy.",0,2019-01-02
Electronics,5,"So much of anything stored on a hard drive is in a hard drive, not a hard drive.",1,2019-01-02
Electronics,5,I'll be buying one of these. Great Product!Very good quality. Nice little speaker.,1,2019-01-02
Electronics,5,Arrived very quickly and packaged well. The case is comfortable and looks nice. The case does not,1,2019-01-02
Electronics,5,It was everything I expected it to be. Really happy with this purchase. It was clear and has focus.,0,2019-01-02
Electronics,2,I've only had it for 6 months. Half the screen doesn't even show up anymore and now it's not vibrating for notifications or when I've met my goal. Serious suckage. Will not purchase this brand again.,0,2019-01-02
Electronics,3,Sound was OK. Not very clear. The only reason I gave it 4 stars is because the one-touch screen was very distracting. The keyboard and mouse seemed to be a bit loose and were difficult to use.,1,2019-01-02
Electronics,3,"The Firewire 800 ports stopped working on the first try. I tried to turn it off but the USB ports are not working. I am using the Firewire 800 ports on a 4.5"" MacBook Pro and the Firewire 800 ports on a",1,2019-01-02
Electronics,4,"I really wanted my Macbook Pro to be an inch bigger but it's still a small size and doesn't fit in the computer bag, so I bought the TRS-80 case and now it's a little smaller.

I think it's going to be",1,2019-01-02
Electronics,5,"I got this to plug my turtle beach headsets into directly for source audio. (px4,xp400) Sounds great, pictures just fine. a must for headset users that need an optical port, ps4 picks up ddigital perfect and no sound lag, which happens with tvs to often, and dint have to keep switching from tv to headset sound on ps3.",0,2019-01-02
Electronics,5,"This is a great bathroom radio.  It's moisture resistant, compact, and fairly attractive.  More importantly, the controls are very easy to operate, even with wet hands, and it sounds very good.  It has a weather band that is very useful.

I think it would be hard to do much better than this for a bathroom radio, and I recommend it most highly.",0,2019-01-02
Electronics,5,"I bought this router after dealing with several Belkin and Netgear routers. I have to tell you that this is the best router I have found out of all of them. Very easy set up. Connects within minutes and all your devices are online in no time compared to most Belkin and Netgear brands, which I had to spend hours setting up and also talking people over customer service for hours. The range is good and the internet speed is excellent. I would recommend this to anyone.",0,2019-01-02
Electronics,5,"I have had zero issues with this. The size is perfect. Battery life is excellent (ive never charged since the first charge). Always sinks right away. No lag. One thing people say which you should note; doesn't work well for quick use in your lap, due to the folding design. I thought i would never need this, and only have once, but when I did, I had to awkwardly peck on it trying not to collapse the thing. I plan to buy a few for presents for co-workers and family.",0,2019-01-02
Electronics,5,"I plan on tossing this in my bag for airport travel - so I can always plug in, even if someone else is already in the spot.  The rotating plug design, and compact size, make for a nice unit for travel.  It is a little heavier and larger than I would have hoped, but after seeing it, I probably had unrealistic expectations because it's only as big as three outlets.  I would definitely recommend this to anyone looking to expand in a small space or take it for travel.  The price was reasonable too given the quality of the product.",0,2019-01-02
Electronics,5,"The Aiwa is basically a stylus, with a thin, smooth surface that makes the screen look like a pair of sunglasses. The screen is also designed to be ""good"" for most people, and it's not overly bright, which makes it useful for most people.

The only downside is that the battery life is pretty short, which is a bit disappointing since you can't use it very often. The battery life seems pretty good.

The battery life is not great, though. I would recommend buying the smaller battery, as it",1,2019-01-02
Electronics,5,"Wanted a Bluetooth receiver compatible with my Macbook Pro. I did not need a receiver to use. I had a friend who was using the TV and wanted to take it to work with his Macbook. I found a receiver that worked for him and he was happy. He also had a 2 year old who wanted to use the TV with the TV. So I bought this receiver and was very pleased with it. I am not sure if it will work with my Macbook Pro, but I will be buying the new one.",1,2019-01-02
Electronics,5,"For us men with big fingers, hitting the keys on the tiny keypad on my iPhone is a huge challenge.  Also, I'm 56 and never learned to ""thumb type"".  Every time I type something, there's a mistake, and then a bizarre autocorrect, that can cause a LOT of embarrassment.  Yikes.

This keyboard is flawless.  It paired up instantly with my iPhone, and boom.  I was typing on my iPhone in by just pairing the device in Settings.  Yes, that easy.  It is charged via a USB port, so good to have one of those USB-to-electric adapters(which are super cheap).  Or you can charge it on any USB port anywhere.  Not exactly sure how long the charge holds for, as I never let it get to that point.  This device is combined with my iPhone to be charged overnight which works for my purposes (again, I'm 56)

It is VERY, VERY light.  It is is compact, as you can see from my pic, but still MUCH easier than the native iOS keyboard.  Plus the keyboard has a bunch of cool special features.  Why do I find out about great products like this so late?  I could have used this 5 years ago.",0,2019-01-02
